date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-02-21,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,3,0,,,,,,,,,,,,-1,1,-3,11,1,-7,Q1904,,68841,50,-85,POINT(-85 50),-3.666667,-8.382716,1.41358,0.536222,743.585
2020-02-22,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,3,0,,,,,,,,,,,,11,8,6,44,-2,7,Q1904,,68841,50,-85,POINT(-85 50),-0.654321,-4.925926,4.308642,1.467556,734.06
2020-02-23,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,1,0,,,4,0,,,,,,,,,,,,9,12,6,53,-1,5,Q1904,,68841,50,-85,POINT(-85 50),-1.993827,-9.382716,4.364198,0.0635,718.82
2020-02-24,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,1,0,,,4,0,,,,,,,,,,,,-2,2,2,18,0,2,Q1904,,68841,50,-85,POINT(-85 50),-1.438272,-5.598765,3.037037,0.282222,707.7075
2020-02-25,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,4,0,,,,,,,,,,,,1,1,7,2,0,3,Q1904,,68841,50,-85,POINT(-85 50),-7.388889,-12.652778,-0.034722,0,696.595
2020-02-26,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,1,0,,,5,0,,,,,,,,,,,,-6,-8,-5,-15,3,-2,Q1904,,68841,50,-85,POINT(-85 50),-12.444444,-15.840278,-5.180556,0,701.765714
2020-02-27,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,1,0,,,6,0,,,,,,,,,,,,-5,-13,-12,-17,5,-8,Q1904,,68841,50,-85,POINT(-85 50),-15.425926,-18.296296,-10.814815,0.9525,688.6575
2020-02-28,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,2,0,,,8,0,,,,,,,,,,,,-1,-5,-4,-10,2,-1,Q1904,,68841,50,-85,POINT(-85 50),-14.104938,-16.58642,-10.746914,5.55625,717.2325
2020-02-29,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,2,0,,,8,0,,,,,,,,,,,,6,5,6,9,-1,8,Q1904,,68841,50,-85,POINT(-85 50),-12.117284,-20.993827,-4.87037,0.282222,726.802857
2020-03-01,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,7,0,,,15,0,,,,,,,,,,,,4,11,10,23,-1,6,Q1904,,68841,50,-85,POINT(-85 50),-6.401235,-15.376543,2.228395,0,726.802857
2020-03-02,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,15,0,,,,,,,,,,,,-2,2,4,0,0,4,Q1904,,68841,50,-85,POINT(-85 50),-1.314815,-4.240741,1.333333,0.197556,709.93
2020-03-03,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,5,0,,,20,0,,,,,,,,,,,,0,1,3,-6,0,4,Q1904,,68841,50,-85,POINT(-85 50),-2.833333,-9.493827,2.58642,0.22225,724.262857
2020-03-04,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,20,0,,,,,,,,,,,,0,4,4,1,0,4,Q1904,,68841,50,-85,POINT(-85 50),-3.580247,-8.45679,1.561728,2.032,717.55
2020-03-05,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,2,0,,,22,0,,,,,,,,,,,,2,6,6,21,0,0,Q1904,,68841,50,-85,POINT(-85 50),-9.246914,-15.265432,-2.648148,0.451556,717.55
2020-03-06,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,6,0,,,28,0,,,,,,,,,,,,-3,-3,-4,-4,1,3,Q1904,,68841,50,-85,POINT(-85 50),-12.074074,-20.611111,-4.209877,1.636889,733.7425
2020-03-07,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,,28,0,,,,,,,,,,,,8,10,9,41,-1,9,Q1904,,68841,50,-85,POINT(-85 50),-4.839506,-14.691358,3.104938,0,777.24
2020-03-08,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,3,0,,,31,0,,,,,,,,,,,,6,13,10,86,-1,5,Q1904,,68841,50,-85,POINT(-85 50),-3.611111,-10.938272,4.117284,0,737.325714
2020-03-09,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,3,0,,,34,0,,,,,,,,,,,,-3,4,5,41,1,3,Q1904,,68841,50,-85,POINT(-85 50),-11.617284,-15.166667,-2.518519,0,696.2775
2020-03-10,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,2,0,,,37,0,,,,,,,,,,,,-4,1,4,-2,1,3,Q1904,,68841,50,-85,POINT(-85 50),-12.123457,-18.234568,-4.58642,0.084667,717.005714
2020-03-11,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,8,1,,,42,1,,3394,,,,,,,,,,-5,3,7,1,1,2,Q1904,,68841,50,-85,POINT(-85 50),-5.975309,-15.839506,1.58642,0,490.22
2020-03-12,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,17,0,,791,59,1,,4185,,,,,,,,,,-6,6,32,9,1,1,Q1904,,68841,50,-85,POINT(-85 50),-0.567901,-3.654321,2.197531,1.74625,668.745714
2020-03-13,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,20,0,,0,79,1,,4185,,,,,,,,,,-16,-3,41,-7,3,-4,Q1904,,68841,50,-85,POINT(-85 50),-1.055556,-4.54321,1.222222,13.462,590.126667
2020-03-14,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,,2461,79,1,,6646,,,,,,,,,,-17,-10,26,5,3,0,Q1904,,68841,50,-85,POINT(-85 50),-6.450617,-12.024691,-1.320988,2.69875,694.69
2020-03-15,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,24,0,,1815,103,1,,8461,,,,,,,,,,-22,-10,14,44,4,-6,Q1904,,68841,50,-85,POINT(-85 50),-11.654321,-20.87037,-3.654321,0.028222,824.653333
2020-03-16,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,42,0,,1717,145,1,,10178,,,,,,,,,,-39,-12,27,10,11,-31,Q1904,,68841,50,-85,POINT(-85 50),-5.283951,-11.364198,-0.685185,3.01625,791.391429
2020-03-17,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,32,0,,989,177,1,,11167,,,,,,,,,,-46,-29,15,2,15,-39,Q1904,,68841,50,-85,POINT(-85 50),-4.580247,-10.537037,-0.845679,2.0955,836.022857
2020-03-18,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,12,0,,2702,189,1,,13869,,,,,,,,,,-51,-36,1,1,17,-44,Q1904,,68841,50,-85,POINT(-85 50),-7.802469,-18.518519,1.833333,0,767.3975
2020-03-19,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,69,1,,4619,258,2,,18488,,,,,,,,,,-54,-38,2,11,19,-47,Q1904,,68841,50,-85,POINT(-85 50),-2.166667,-5.04321,0.796296,2.88925,762.9525
2020-03-20,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,53,0,,3011,311,2,,21499,,,,,,,,,,-56,-45,-8,-15,21,-49,Q1904,,68841,50,-85,POINT(-85 50),-9.777778,-13.895062,-0.598765,9.708444,865.8225
2020-03-21,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,66,1,,3971,377,3,,25470,,,,,,,,,,-49,-48,-12,16,13,-34,Q1904,,68841,50,-85,POINT(-85 50),-13.141975,-25.561728,-2.567901,0.056444,833.4375
2020-03-22,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,48,2,,3100,425,5,,28570,,,,,,,,,,-55,-51,-22,6,12,-38,Q1904,,68841,50,-85,POINT(-85 50),-9.987654,-22.154321,-0.512346,0.0635,871.22
2020-03-23,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,78,1,,2118,503,6,,30688,,,,,,,,,,-66,-47,-13,-39,22,-55,Q1904,,68841,50,-85,POINT(-85 50),-1.54321,-4.54321,2.481481,1.68275,822.6425
2020-03-24,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,85,2,,4039,588,8,,34727,,,,,,,,,,-64,-48,-12,-6,22,-57,Q1904,,68841,50,-85,POINT(-85 50),-0.45679,-5.728395,5.364198,0.254,806.45
2020-03-25,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,100,5,,3313,688,13,,38040,,,,,,,,,,-67,-54,-23,5,25,-61,Q1904,,68841,50,-85,POINT(-85 50),1.049383,-4.864198,5.5,4.064,781.3675
2020-03-26,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,170,2,,3177,858,15,8,41217,,,,,,,,,,-68,-55,-22,-10,26,-61,Q1904,,68841,50,-85,POINT(-85 50),-4.932099,-12.012346,4.277778,0.931333,804.091429
2020-03-27,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,135,3,0,2434,993,18,8,43651,,,,,,,,,,-67,-54,-21,10,26,-61,Q1904,,68841,50,-85,POINT(-85 50),-2.660494,-10.95679,5.333333,0,735.0125
2020-03-28,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,0,0,0,2185,993,18,8,45836,,,,,,,,,,-65,-60,-29,-31,16,-46,Q1904,,68841,50,-85,POINT(-85 50),3.308642,-4.950617,10.481481,0,704.85
2020-03-29,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,362,1,0,6166,1355,19,8,52002,,,,,,,,,,-66,-59,-33,-14,14,-46,Q1904,,68841,50,-85,POINT(-85 50),2.222222,-3.590278,9.617284,10.63625,664.845
2020-03-30,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,351,14,423,2110,1706,33,431,54112,,,,,,,,,,-71,-55,-27,-34,25,-63,Q1904,,68841,50,-85,POINT(-85 50),-1.326389,-7.159722,4.9375,6.0325,702.854286
2020-03-31,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,260,0,103,1797,1966,33,534,55909,,,,,,,,,,-69,-51,-17,-27,24,-62,Q1904,,68841,50,-85,POINT(-85 50),-1.462963,-6.308642,4.45679,0,683.985714
2020-04-01,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,426,4,155,5100,2392,37,689,61009,,,,,,,,,,-69,-51,-21,1,25,-63,Q1904,,68841,50,-85,POINT(-85 50),3.444444,-2.932099,9.864198,0,614.9975
2020-04-02,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,401,16,142,3776,2793,53,831,64785,,,,,,,,,,-69,-51,-20,3,26,-63,Q1904,,68841,50,-85,POINT(-85 50),1.296296,-7.240741,9.962963,0,581.66
2020-04-03,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,462,14,0,3213,3255,67,,67998,,,,,,,,,,-70,-55,-22,-28,27,-62,Q1904,,68841,50,-85,POINT(-85 50),2.45679,-4.993827,9.82716,0,597.262857
2020-04-04,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,375,27,0,4676,3630,94,,72674,,,,,,,,,,-63,-57,-27,-18,16,-46,Q1904,,68841,50,-85,POINT(-85 50),0.41358,-4.728395,7.611111,2.82575,513.08
2020-04-05,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,408,25,388,3353,4038,119,1219,76027,,,,,,,,,,-67,-60,-32,-11,14,-47,Q1904,,68841,50,-85,POINT(-85 50),-1.475309,-8.469136,5.438272,0.225778,456.837143
2020-04-06,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,309,13,405,3098,4347,132,1624,79125,,,,,,,,,,-70,-55,-23,-5,24,-63,Q1904,,68841,50,-85,POINT(-85 50),0.191358,-6.401235,6.777778,0,486.41
2020-04-07,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,379,21,0,2930,4726,153,,82055,,,,,,,,,,-69,-55,-18,-21,25,-63,Q1904,,68841,50,-85,POINT(-85 50),1.08642,-6.58642,8.209877,0,453.7075
2020-04-08,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,550,21,0,3648,5276,174,,85703,,,,,,,,,,-69,-52,-14,-10,25,-64,Q1904,,68841,50,-85,POINT(-85 50),1.17284,-4.049383,6.240741,3.8735,428.625
2020-04-09,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,483,26,0,4203,5759,200,,89906,,,,,,,,,,-68,-44,7,-31,25,-64,Q1904,,68841,50,-85,POINT(-85 50),-0.259259,-1.962963,2.709877,2.88925,427.355
2020-04-10,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,478,22,0,4365,6237,222,,94271,,,,,,,,,,-81,-82,-67,-38,36,-86,Q1904,,68841,50,-85,POINT(-85 50),-2.987654,-7.740741,1.611111,0.028222,422.91
2020-04-11,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,411,31,0,3567,6648,253,,97838,,,,,,,,,,-62,-54,-9,-20,16,-48,Q1904,,68841,50,-85,POINT(-85 50),-1.228395,-8.666667,5.111111,0,414.3375
2020-04-12,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,401,21,0,6946,7049,274,,104784,,,,,,,,,,-70,-80,-68,-20,15,-55,Q1904,,68841,50,-85,POINT(-85 50),0.82716,-3.339506,4.648148,0.112889,417.285714
2020-04-13,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,421,17,0,4980,7470,291,,109764,,,,,,,,,,-75,-58,-25,-47,27,-69,Q1904,,68841,50,-85,POINT(-85 50),-3.320988,-6.012346,2.154321,18.542,415.834286
2020-04-14,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,483,43,0,5425,7953,334,,115189,,,,,,,,,,-70,-52,-14,-31,25,-63,Q1904,,68841,50,-85,POINT(-85 50),-5.216049,-8.882716,-1.308642,4.064,537.21
2020-04-15,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,494,51,0,4993,8447,385,,120182,,,,,,,,,,-70,-53,-20,-37,26,-63,Q1904,,68841,50,-85,POINT(-85 50),-7.598765,-17.839506,-1.469136,0.395111,514.985
2020-04-16,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,514,38,0,5127,8961,423,,125309,,,,,,,,,,-70,-54,-19,-32,27,-63,Q1904,,68841,50,-85,POINT(-85 50),-6.209877,-15.975309,-0.746914,0.09525,503.555
2020-04-17,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,564,55,0,6824,9525,478,,132133,,,,,,,,,,-69,-56,-23,-33,28,-62,Q1904,,68841,50,-85,POINT(-85 50),-3.166667,-12.191358,2.679012,0,490.22
2020-04-18,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,485,36,3251,7315,10010,514,4875,139448,,,,,,,,,,-58,-58,-27,-11,15,-43,Q1904,,68841,50,-85,POINT(-85 50),1.290123,-3.790123,6.012346,0.03175,501.831429
2020-04-19,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,568,39,334,8658,10578,553,5209,148106,,,,,,,,,,-66,-61,-36,-36,14,-44,Q1904,,68841,50,-85,POINT(-85 50),-5.820988,-12.246914,3.95679,1.439333,426.085
2020-04-20,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,606,31,306,0,11184,584,5515,148106,,,,,,,,,,-68,-53,-23,-5,24,-62,Q1904,,68841,50,-85,POINT(-85 50),-1.728395,-9.166667,4.17284,2.25425,430.8475
2020-04-21,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,551,38,291,0,11735,622,5806,148106,,,,,,,,,,-70,-56,-26,-44,25,-62,Q1904,,68841,50,-85,POINT(-85 50),-5.679012,-11.611111,3.216049,1.30175,422.275
2020-04-22,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,510,37,415,30361,12245,659,6221,178467,,,,,,,,,,-69,-54,-22,-27,25,-62,Q1904,,68841,50,-85,POINT(-85 50),-7.820988,-16.790123,-0.864198,0.056444,413.385
2020-04-23,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,634,54,459,9910,12879,713,6680,188377,,,,,,,,,,-68,-54,-21,-25,26,-62,Q1904,,68841,50,-85,POINT(-85 50),-3.580247,-13.685185,4.771605,0,437.968571
2020-04-24,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,640,50,407,11893,13519,763,7087,200270,,,,,,,,,,-67,-56,-25,-19,26,-61,Q1904,,68841,50,-85,POINT(-85 50),1.179012,-8.351852,7.419753,0,341.448571
2020-04-25,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,476,48,422,10232,13995,811,7509,210502,,,,,,,,,,-54,-56,-25,22,14,-41,Q1904,,68841,50,-85,POINT(-85 50),3.987654,-3.098765,9.679012,0,404.585714
2020-04-26,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,437,24,491,11627,14432,835,8000,222129,,,,,,,,,,-65,-59,-32,-36,14,-43,Q1904,,68841,50,-85,POINT(-85 50),4.209877,-4.734568,10.574074,0,327.66
2020-04-27,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,424,57,525,12139,14856,892,8525,234268,,,,,,,,,,-65,-51,-20,19,23,-60,Q1904,,68841,50,-85,POINT(-85 50),5.092593,-2.876543,12.018519,0,325.482857
2020-04-28,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,525,59,439,10498,15381,951,8964,244766,,,,,,,,,,-65,-51,-18,-3,18,-61,Q1904,,68841,50,-85,POINT(-85 50),5.635802,-3.580247,12.259259,0,266.7
2020-04-29,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,347,45,648,11176,15728,996,9612,255942,,,,,,,,,,-68,-53,-23,-31,25,-61,Q1904,,68841,50,-85,POINT(-85 50),6.703704,-1.481481,13.265432,0.282222,205.74
2020-04-30,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,459,86,593,12505,16187,1082,10205,268447,,,,,,,,,,-67,-51,-18,-24,26,-61,Q1904,,68841,50,-85,POINT(-85 50),7.135802,0.666667,13.598765,1.354667,142.24
2020-05-01,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,421,39,620,15991,16608,1121,10825,284438,,,,,,,,,,-63,-51,-18,10,25,-59,Q1904,,68841,50,-85,POINT(-85 50),6.777778,-1.567901,15.388889,0,144.78
2020-05-02,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,511,55,565,15772,17119,1176,11390,300210,,,,,,,,,,-54,-54,-23,1,14,-39,Q1904,,68841,50,-85,POINT(-85 50),6.265432,-1.216049,14.734568,0.53975,96.157143
2020-05-03,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,434,40,615,16586,17553,1216,12005,316796,,,,,,,,,,-52,-49,-21,62,11,-36,Q1904,,68841,50,-85,POINT(-85 50),2.320988,-0.049383,6.444444,4.2545,75.837143
2020-05-04,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,370,84,500,14079,17923,1300,12505,330875,,,,,,,,,,-66,-49,-18,-3,23,-59,Q1904,,68841,50,-85,POINT(-85 50),-0.91358,-5.728395,4.950617,0.141111,68.58
2020-05-05,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,387,61,274,10305,18310,1361,12779,341180,,,,,,,,,,-64,-48,-14,4,23,-59,Q1904,,68841,50,-85,POINT(-85 50),1.333333,-6.512346,9.154321,0,74.93
2020-05-06,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,412,68,443,12537,18722,1429,13222,353717,,,,,,,,,,-63,-47,-15,16,23,-59,Q1904,,68841,50,-85,POINT(-85 50),2.950617,-3.864198,10.524691,0,44.631429
2020-05-07,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,399,48,347,14683,19121,1477,13569,368400,,,,,,,,,,-65,-49,-14,-1,24,-59,Q1904,,68841,50,-85,POINT(-85 50),-1.32716,-5.234568,6.179012,0.4445,33.02
2020-05-08,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,477,63,421,15762,19598,1540,13990,384162,,,,,,,,,,-65,-51,-16,-21,25,-58,Q1904,,68841,50,-85,POINT(-85 50),-3.796296,-7.308642,0.808642,0.41275,33.02
2020-05-09,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,346,59,393,18599,19944,1599,14383,402761,,,,,,,,,,-59,-50,-14,-32,14,-36,Q1904,,68841,50,-85,POINT(-85 50),-1.95679,-5.574074,1.925926,0.381,33.443333
2020-05-10,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,294,35,389,17041,20238,1634,14772,419802,,,,,,,,,,-57,-43,-16,-10,11,-32,Q1904,,68841,50,-85,POINT(-85 50),-0.728395,-4.08642,2.901235,0.508,25.762857
2020-05-11,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,308,35,359,13514,20546,1669,15131,433316,,,,,,,,,,-66,-49,-22,-16,23,-58,Q1904,,68841,50,-85,POINT(-85 50),-2.493827,-8.820988,3.061728,0,20.32
2020-05-12,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,361,56,260,11566,20907,1725,15391,444882,,,,,,,,,,-63,-46,-14,0,22,-56,Q1904,,68841,50,-85,POINT(-85 50),-0.148148,-7.234568,5.987654,0.649111,23.283333
2020-05-13,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,329,40,454,14642,21236,1765,15845,459524,,,,,,,,,,-60,-42,-12,35,22,-56,Q1904,,68841,50,-85,POINT(-85 50),3.796296,-4.475309,11.5,0,12.192
2020-05-14,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,345,33,359,16859,21581,1798,16204,476383,,,,,,,,,,-64,-45,-15,-12,24,-57,Q1904,,68841,50,-85,POINT(-85 50),5.296296,-1.197531,10.734568,4.92125,10.16
2020-05-15,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,341,27,437,17753,21922,1825,16641,494136,,,,,,,,,,-63,-46,-15,-4,24,-57,Q1904,,68841,50,-85,POINT(-85 50),5.91358,2.938272,11.024691,1.524,10.16
2020-05-16,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,391,33,379,17187,22313,1858,17020,511323,,,,,,,,,,-46,-43,-14,92,10,-33,Q1904,,68841,50,-85,POINT(-85 50),7.407407,-0.037037,14.524691,0,10.16
2020-05-17,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,340,23,340,15687,22653,1881,17360,527010,,,,,,,,,,-56,-40,-14,33,10,-32,Q1904,,68841,50,-85,POINT(-85 50),10.296296,2.537037,18.777778,0.028222,10.16
2020-05-18,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,304,23,278,8856,22957,1904,17638,535866,,,,,,,,,,-78,-68,-56,-6,30,-83,Q1904,,68841,50,-85,POINT(-85 50),12.395062,2.685185,19.339506,0,
2020-05-19,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,427,15,260,5623,23384,1919,17898,541489,,,,,,,,,,-59,-36,0,24,20,-54,Q1904,,68841,50,-85,POINT(-85 50),13.944444,4.438272,21.95679,0,
2020-05-20,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,390,43,292,7140,23774,1962,18190,548629,,,,,,,,,,-56,-33,0,68,20,-54,Q1904,,68841,50,-85,POINT(-85 50),14.660494,4.802469,23.450617,0,
2020-05-21,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,413,31,319,10163,24187,1993,18509,558792,,,,,,,,,,-56,-33,-2,80,20,-54,Q1904,,68841,50,-85,POINT(-85 50),16.154321,6.432099,23.981481,0,
2020-05-22,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,441,28,258,10907,24628,2021,18767,569699,,,,,,,,,,-56,-38,-8,68,20,-52,Q1904,,68841,50,-85,POINT(-85 50),14.82716,5.080247,25.314815,0,
2020-05-23,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,412,27,379,10667,25040,2048,19146,580366,,,,,,,,,,-42,-37,-9,114,9,-25,Q1904,,68841,50,-85,POINT(-85 50),17.722222,7.574074,26.895062,0,
2020-05-24,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,460,25,331,11011,25500,2073,19477,591377,,,,,,,,,,-46,-34,-14,100,8,-25,Q1904,,68841,50,-85,POINT(-85 50),18.271605,9.135802,26.067901,0,
2020-05-25,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,404,29,221,7903,25904,2102,19698,599280,,,,,,,,,,-57,-33,-7,71,19,-54,Q1904,,68841,50,-85,POINT(-85 50),17.450617,11.67284,24.419753,0.395111,
2020-05-26,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,287,21,260,9552,26191,2123,19958,608832,,,,,,,,,,-56,-33,-5,60,18,-51,Q1904,,68841,50,-85,POINT(-85 50),16.962963,12.944444,23.993827,9.5885,
2020-05-27,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,292,32,414,14638,26483,2155,20372,623470,,,,,,,,,,-56,-32,-5,60,19,-52,Q1904,,68841,50,-85,POINT(-85 50),18.154321,13.746914,23.623457,6.223,
2020-05-28,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,383,34,301,17039,26866,2189,20673,640509,,,,,,,,,,-58,-36,-9,13,21,-52,Q1904,,68841,50,-85,POINT(-85 50),16.17284,12.469136,22.401235,3.979333,
2020-05-29,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,344,41,310,17920,27210,2230,20983,658429,,,,,,,,,,-57,-38,-10,17,21,-50,Q1904,,68841,50,-85,POINT(-85 50),11.08642,6.833333,17.012346,3.386667,
2020-05-30,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,323,17,370,19965,27533,2247,21353,678394,,,,,,,,,,-41,-36,-9,67,9,-16,Q1904,,68841,50,-85,POINT(-85 50),5.882716,2.845679,13.154321,1.17475,
2020-05-31,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,326,19,457,16457,27859,2266,21810,694851,,,,,,,,,,-44,-32,-12,84,7,-15,Q1904,,68841,50,-85,POINT(-85 50),7.117284,0.709877,13.759259,0.874889,
2020-06-01,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,404,10,343,13909,28263,2276,22153,708760,,,,,,,,,,-54,-31,-6,79,17,-49,Q1904,,68841,50,-85,POINT(-85 50),11.777778,4.117284,18.660494,0,
2020-06-02,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,446,17,331,14746,28709,2293,22484,723506,,,,,,,,,,-55,-34,-6,51,18,-49,Q1904,,68841,50,-85,POINT(-85 50),12.179012,6.407407,18.759259,1.862667,
2020-06-03,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,338,19,327,16963,29047,2312,22811,740469,,,,,,,,,,-55,-33,-6,58,19,-49,Q1904,,68841,50,-85,POINT(-85 50),13.765432,9.160494,18.858025,2.2225,
2020-06-04,CA_ON,CA,Canada,ON,Ontario,,,CA,CAN,1,356,45,397,20141,29403,2357,23208,760610,,,,,,,,,,-53,-31,-3,96,18,-49,Q1904,,68841,50,-85,POINT(-85 50),12.805556,6.083333,19.805556,0.7366,
